alias_id,alias,canonical_model_id,canonical_name,brand,alias_type,source_file,source_row,status,ambiguous,conflict,notes
samsung_galaxy_m35__samsung_m35,Samsung M35,samsung_galaxy_m35,Samsung Galaxy M35,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1543,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m51__galaxy_m51,Galaxy M51,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1544,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m51__m51,M51,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1545,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m51__samsung_galaxy_m51,Samsung Galaxy M51,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1546,ativo,false,false,Nome canonico.
samsung_galaxy_m51__samsung_m51,Samsung M51,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1547,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m52__galaxy_m52,Galaxy M52,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1548,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m52__m52,M52,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1549,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m52__samsung_galaxy_m52,Samsung Galaxy M52,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1550,ativo,false,false,Nome canonico.
samsung_galaxy_m52__samsung_m52,Samsung M52,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1551,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m53__galaxy_m53,Galaxy M53,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1552,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m53__m53,M53,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1553,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m53__samsung_galaxy_m53,Samsung Galaxy M53,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1554,ativo,false,false,Nome canonico.
samsung_galaxy_m53__samsung_m53,Samsung M53,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1555,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m54__galaxy_m54,Galaxy M54,samsung_galaxy_m54,Samsung Galaxy M54,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1556,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m54__m54,M54,samsung_galaxy_m54,Samsung Galaxy M54,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1557,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m54__samsung_galaxy_m54,Samsung Galaxy M54,samsung_galaxy_m54,Samsung Galaxy M54,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1558,ativo,false,false,Nome canonico.
samsung_galaxy_m54__samsung_m54,Samsung M54,samsung_galaxy_m54,Samsung Galaxy M54,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1559,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m55__galaxy_m55,Galaxy M55,samsung_galaxy_m55,Samsung Galaxy M55,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1560,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m55__m55,M55,samsung_galaxy_m55,Samsung Galaxy M55,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1561,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m55__samsung_galaxy_m55,Samsung Galaxy M55,samsung_galaxy_m55,Samsung Galaxy M55,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1562,ativo,false,false,Nome canonico.
samsung_galaxy_m55__samsung_m55,Samsung M55,samsung_galaxy_m55,Samsung Galaxy M55,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1563,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m56__galaxy_m56,Galaxy M56,samsung_galaxy_m56,Samsung Galaxy M56,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1564,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m56__m56,M56,samsung_galaxy_m56,Samsung Galaxy M56,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1565,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m56__samsung_galaxy_m56,Samsung Galaxy M56,samsung_galaxy_m56,Samsung Galaxy M56,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1566,ativo,false,false,Nome canonico.
samsung_galaxy_m56__samsung_m56,Samsung M56,samsung_galaxy_m56,Samsung Galaxy M56,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1567,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_m62__galaxy_m62,Galaxy M62,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1568,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_m62__m62,M62,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1569,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_m62__samsung_galaxy_m62,Samsung Galaxy M62,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1570,ativo,false,false,Nome canonico.
samsung_galaxy_m62__samsung_m62,Samsung M62,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1571,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_note_10__galaxy_note_10,Galaxy Note 10,samsung_galaxy_note_10,Samsung Galaxy Note 10,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1572,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_note_10__note_10,Note 10,samsung_galaxy_note_10,Samsung Galaxy Note 10,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1573,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10__note10,Note10,samsung_galaxy_note_10,Samsung Galaxy Note 10,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1574,ativo,true,requer_contexto_marca,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10__samsung_galaxy_note_10,Samsung Galaxy Note 10,samsung_galaxy_note_10,Samsung Galaxy Note 10,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1575,ativo,false,false,Nome canonico.
samsung_galaxy_note_10__samsung_note_10,Samsung Note 10,samsung_galaxy_note_10,Samsung Galaxy Note 10,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1576,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_note_10_lite__galaxy_note_10_lite,Galaxy Note 10 Lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1577,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_note_10_lite__note_10_lite,Note 10 Lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1578,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10_lite__note10lite,Note10Lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1579,ativo,true,requer_contexto_marca,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_10_lite__samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1580,ativo,false,false,Nome canonico.
samsung_galaxy_note_10_lite__samsung_note_10_lite,Samsung Note 10 Lite,samsung_galaxy_note_10_lite,Samsung Galaxy Note 10 Lite,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1581,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_note_9__galaxy_note_9,Galaxy Note 9,samsung_galaxy_note_9,Samsung Galaxy Note 9,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1582,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_note_9__note_9,Note 9,samsung_galaxy_note_9,Samsung Galaxy Note 9,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1583,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_9__note9,Note9,samsung_galaxy_note_9,Samsung Galaxy Note 9,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1584,ativo,true,requer_contexto_marca,Alias informado na planilha de capinhas. Normalizado aparece em mais de um modelo.
samsung_galaxy_note_9__samsung_galaxy_note_9,Samsung Galaxy Note 9,samsung_galaxy_note_9,Samsung Galaxy Note 9,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1585,ativo,false,false,Nome canonico.
samsung_galaxy_note_9__samsung_note_9,Samsung Note 9,samsung_galaxy_note_9,Samsung Galaxy Note 9,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1586,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s20_fe__galaxy_s20_fe,Galaxy S20 FE,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1587,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s20_fe__s20_fe,S20 FE,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1588,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s20_fe__s20fe,S20FE,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1589,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s20_fe__samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1590,ativo,false,false,Nome canonico.
samsung_galaxy_s20_fe__samsung_s20_fe,Samsung S20 FE,samsung_galaxy_s20_fe,Samsung Galaxy S20 FE,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1591,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s21__galaxy_s21,Galaxy S21,samsung_galaxy_s21,Samsung Galaxy S21,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1592,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s21__s21,S21,samsung_galaxy_s21,Samsung Galaxy S21,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1593,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21__samsung_galaxy_s21,Samsung Galaxy S21,samsung_galaxy_s21,Samsung Galaxy S21,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1594,ativo,false,false,Nome canonico.
samsung_galaxy_s21__samsung_s21,Samsung S21,samsung_galaxy_s21,Samsung Galaxy S21,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1595,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s21_fe__galaxy_s21_fe,Galaxy S21 FE,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1596,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s21_fe__s21_fe,S21 FE,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1597,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21_fe__s21fe,S21FE,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1598,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s21_fe__samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1599,ativo,false,false,Nome canonico.
samsung_galaxy_s21_fe__samsung_s21_fe,Samsung S21 FE,samsung_galaxy_s21_fe,Samsung Galaxy S21 FE,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1600,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s21_plus__galaxy_s21_plus,Galaxy S21 Plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1601,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s21_plus__s21_plus,S21 Plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1602,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s21_plus__s21plus,S21Plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1603,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s21_plus__samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1604,ativo,false,false,Nome canonico.
samsung_galaxy_s21_plus__samsung_s21_plus,Samsung S21 Plus,samsung_galaxy_s21_plus,Samsung Galaxy S21 Plus,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1605,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s22__galaxy_s22,Galaxy S22,samsung_galaxy_s22,Samsung Galaxy S22,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1606,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s22__s22,S22,samsung_galaxy_s22,Samsung Galaxy S22,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1607,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22__samsung_galaxy_s22,Samsung Galaxy S22,samsung_galaxy_s22,Samsung Galaxy S22,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1608,ativo,false,false,Nome canonico.
samsung_galaxy_s22__samsung_s22,Samsung S22,samsung_galaxy_s22,Samsung Galaxy S22,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1609,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s22_plus__galaxy_s22_plus,Galaxy S22 Plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1610,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s22_plus__s22_plus,S22 Plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1611,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22_plus__s22plus,S22Plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1612,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s22_plus__samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1613,ativo,false,false,Nome canonico.
samsung_galaxy_s22_plus__samsung_s22_plus,Samsung S22 Plus,samsung_galaxy_s22_plus,Samsung Galaxy S22 Plus,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1614,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s22_ultra__galaxy_s22_ultra,Galaxy S22 Ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1615,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s22_ultra__s22_ultra,S22 Ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1616,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s22_ultra__s22ultra,S22Ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1617,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s22_ultra__samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1618,ativo,false,false,Nome canonico.
samsung_galaxy_s22_ultra__samsung_s22_ultra,Samsung S22 Ultra,samsung_galaxy_s22_ultra,Samsung Galaxy S22 Ultra,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1619,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s23__galaxy_s23,Galaxy S23,samsung_galaxy_s23,Samsung Galaxy S23,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1620,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s23__s23,S23,samsung_galaxy_s23,Samsung Galaxy S23,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1621,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23__samsung_galaxy_s23,Samsung Galaxy S23,samsung_galaxy_s23,Samsung Galaxy S23,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1622,ativo,false,false,Nome canonico.
samsung_galaxy_s23__samsung_s23,Samsung S23,samsung_galaxy_s23,Samsung Galaxy S23,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1623,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s23_fe__galaxy_s23_fe,Galaxy S23 FE,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1624,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s23_fe__s23_fe,S23 FE,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1625,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_fe__s23fe,S23FE,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1626,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s23_fe__samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1627,ativo,false,false,Nome canonico.
samsung_galaxy_s23_fe__samsung_s23_fe,Samsung S23 FE,samsung_galaxy_s23_fe,Samsung Galaxy S23 FE,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1628,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s23_plus__galaxy_s23_plus,Galaxy S23 Plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1629,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s23_plus__s23_plus,S23 Plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1630,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_plus__s23plus,S23Plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1631,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s23_plus__samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1632,ativo,false,false,Nome canonico.
samsung_galaxy_s23_plus__samsung_s23_plus,Samsung S23 Plus,samsung_galaxy_s23_plus,Samsung Galaxy S23 Plus,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1633,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s23_ultra__galaxy_s23_ultra,Galaxy S23 Ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1634,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s23_ultra__s23_ultra,S23 Ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1635,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s23_ultra__s23ultra,S23Ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1636,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s23_ultra__samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1637,ativo,false,false,Nome canonico.
samsung_galaxy_s23_ultra__samsung_s23_ultra,Samsung S23 Ultra,samsung_galaxy_s23_ultra,Samsung Galaxy S23 Ultra,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1638,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s24__galaxy_s24,Galaxy S24,samsung_galaxy_s24,Samsung Galaxy S24,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1639,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s24__s24,S24,samsung_galaxy_s24,Samsung Galaxy S24,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1640,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s24__samsung_galaxy_s24,Samsung Galaxy S24,samsung_galaxy_s24,Samsung Galaxy S24,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1641,ativo,false,false,Nome canonico.
samsung_galaxy_s24__samsung_s24,Samsung S24,samsung_galaxy_s24,Samsung Galaxy S24,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1642,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s24_fe__galaxy_s24_fe,Galaxy S24 FE,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1643,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s24_fe__s24_fe,S24 FE,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1644,ativo,true,requer_contexto_marca,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s24_fe__s24fe,S24FE,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1645,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s24_fe__samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1646,ativo,false,false,Nome canonico.
samsung_galaxy_s24_fe__samsung_s24_fe,Samsung S24 FE,samsung_galaxy_s24_fe,Samsung Galaxy S24 FE,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1647,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s24_plus__galaxy_s24_plus,Galaxy S24 Plus,samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1648,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s24_plus__s24_plus,S24 Plus,samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1649,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
samsung_galaxy_s24_plus__s24plus,S24Plus,samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,Samsung,common_typo,docs/catalogo/seeds/device_aliases_seed_001.csv,1650,ativo,false,false,Alias informado na planilha de capinhas.
samsung_galaxy_s24_plus__samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,Samsung,canonical,docs/catalogo/seeds/device_aliases_seed_001.csv,1651,ativo,false,false,Nome canonico.
samsung_galaxy_s24_plus__samsung_s24_plus,Samsung S24 Plus,samsung_galaxy_s24_plus,Samsung Galaxy S24 Plus,Samsung,brand_short,docs/catalogo/seeds/device_aliases_seed_001.csv,1652,ativo,false,false,Fabricante + nome curto.
samsung_galaxy_s24_ultra__galaxy_s24_ultra,Galaxy S24 Ultra,samsung_galaxy_s24_ultra,Samsung Galaxy S24 Ultra,Samsung,commercial_variant,docs/catalogo/seeds/device_aliases_seed_001.csv,1653,ativo,false,false,Variante comercial sem fabricante principal.
samsung_galaxy_s24_ultra__s24_ultra,S24 Ultra,samsung_galaxy_s24_ultra,Samsung Galaxy S24 Ultra,Samsung,short,docs/catalogo/seeds/device_aliases_seed_001.csv,1654,ativo,false,false,Alias curto; usar com contexto de marca quando ambiguo.
