pair_id,model_a_id,model_a_name,model_a_brand,model_b_id,model_b_name,model_b_brand,supporting_group_ids,supporting_group_count,same_brand,cross_brand,best_evidence_status,worst_evidence_status,source_count,has_confirmed_supplier,has_bench_confirmation,has_probable_market,has_requires_test,has_conflict,public_visibility,mvp_eligibility,public_warning,source_files,notes
pair_0679,redmi_note_11_4g,Redmi Note 11 4G,Redmi,redmi_note_12s,Redmi Note 12S,Redmi,Redmi Note 11 4G / Note 12S,1,true,false,confirmado_fornecedor,confirmado_fornecedor,1,true,false,false,false,false,visible,PUBLICAVEL_PADRAO,nenhum,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0680,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0681,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,redmi_note_9s,Redmi Note 9S,Redmi,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0682,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_a71,Samsung Galaxy A71,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0683,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_a72,Samsung Galaxy A72,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0684,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_f62,Samsung Galaxy F62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0685,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0686,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0687,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0688,redmi_note_11_pro,Redmi Note 11 Pro,Redmi,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0689,redmi_note_12,Redmi Note 12,Redmi,redmi_note_12_4g,Redmi Note 12 4G,Redmi,Note 12 sem variante / Note 12 4G,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0690,redmi_note_12,Redmi Note 12,Redmi,redmi_note_12_pro,Redmi Note 12 Pro,Redmi,Note 12 sem variante / Note 12 Pro,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0691,redmi_note_12_5g,Redmi Note 12 5G,Redmi,redmi_x5,Redmi X5,Redmi,X5 / Note 12 5G,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0692,redmi_note_13,Redmi Note 13,Redmi,redmi_note_13_4g,Redmi Note 13 4G,Redmi,Note 13 sem variante / Note 13 4G,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0693,redmi_note_13,Redmi Note 13,Redmi,redmi_note_13_pro,Redmi Note 13 Pro,Redmi,Note 13 / Note 13 Pro,1,true,false,confirmado_fornecedor,confirmado_fornecedor,1,true,false,false,false,false,visible,PUBLICAVEL_PADRAO,nenhum,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0694,redmi_note_7,Redmi Note 7,Redmi,redmi_note_7s,Redmi Note 7S,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0695,redmi_note_7,Redmi Note 7,Redmi,redmi_note_8,Redmi Note 8,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0696,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0697,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0698,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0699,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0700,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0701,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0702,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_m30,Samsung Galaxy M30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0703,redmi_note_7,Redmi Note 7,Redmi,samsung_galaxy_m31,Samsung Galaxy M31,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0704,redmi_note_7s,Redmi Note 7S,Redmi,redmi_note_8,Redmi Note 8,Redmi,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0705,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0706,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0707,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0708,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0709,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0710,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0711,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_m30,Samsung Galaxy M30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0712,redmi_note_7s,Redmi Note 7S,Redmi,samsung_galaxy_m31,Samsung Galaxy M31,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0713,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_a20,Samsung Galaxy A20,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0714,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_a30,Samsung Galaxy A30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0715,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_a30s,Samsung Galaxy A30S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0716,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_a50,Samsung Galaxy A50,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0717,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_m21,Samsung Galaxy M21,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0718,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_m21s,Samsung Galaxy M21S,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0719,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_m30,Samsung Galaxy M30,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0720,redmi_note_8,Redmi Note 8,Redmi,samsung_galaxy_m31,Samsung Galaxy M31,Samsung,Super grupo A20 / A30 / A50 / A30S / M31 / Redmi Note 7-8 / Moto G8,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0721,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,redmi_note_9s,Redmi Note 9S,Redmi,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0722,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_a71,Samsung Galaxy A71,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0723,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_a72,Samsung Galaxy A72,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0724,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_f62,Samsung Galaxy F62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0725,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0726,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0727,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0728,redmi_note_9_pro,Redmi Note 9 Pro,Redmi,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0729,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_a71,Samsung Galaxy A71,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0730,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_a72,Samsung Galaxy A72,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0731,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_f62,Samsung Galaxy F62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0732,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_m51,Samsung Galaxy M51,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0733,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_m52,Samsung Galaxy M52,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0734,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_m53,Samsung Galaxy M53,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0735,redmi_note_9s,Redmi Note 9S,Redmi,samsung_galaxy_m62,Samsung Galaxy M62,Samsung,Super grupo A71 / M51 / A72 / M62 / Note 9S / Note 11 Pro,1,false,true,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par cruzado entre marcas distintas; exigir contexto de marca.
pair_0736,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,samsung_galaxy_a02s,Samsung Galaxy A02S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70 | A02 / A02S,2,true,false,confirmado_fornecedor,precisa_testar,2,true,false,false,true,false,visible,PUBLICAVEL_PADRAO,nenhum,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0737,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,samsung_galaxy_a03,Samsung Galaxy A03,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0738,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,samsung_galaxy_a03_core,Samsung Galaxy A03 Core,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0739,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,samsung_galaxy_a03s,Samsung Galaxy A03S,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
pair_0740,samsung_galaxy_a02,Samsung Galaxy A02,Samsung,samsung_galaxy_a12,Samsung Galaxy A12,Samsung,Super grupo A02 / A03 / A12 / A13 / A23 / A70,1,true,false,precisa_testar,precisa_testar,1,false,false,false,true,false,hidden,NAO_PUBLICAVEL,Nivel de confiança baixo; requer teste seco presencial em bancada,docs/catalogo/seeds/device_compatibilities_seed_001.csv,Par dentro da mesma marca.
