compatibility_key,compatibility_type,group_name,source_model_key,target_model_key,product_category,status,confidence,source_origin,evidence,requires_dry_test,notes
pelicula_g097__motorola_moto_g40__motorola_moto_g40_fusion,grupo_pelicula,G40 / G60 / G40 Fusion,motorola_moto_g40,motorola_moto_g40_fusion,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #97; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g097__motorola_moto_g40__motorola_moto_g60,grupo_pelicula,G40 / G60 / G40 Fusion,motorola_moto_g40,motorola_moto_g60,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #97; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g097__motorola_moto_g40_fusion__motorola_moto_g60,grupo_pelicula,G40 / G60 / G40 Fusion,motorola_moto_g40_fusion,motorola_moto_g60,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #97; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g098__motorola_moto_g7__motorola_moto_g7_plus,grupo_pelicula,G7 / G7 Plus,motorola_moto_g7,motorola_moto_g7_plus,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #98; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g099__motorola_moto_g52__motorola_moto_g82,grupo_pelicula,G52 / G82,motorola_moto_g52,motorola_moto_g82,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1/2,HTML DATA #99; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g100__motorola_moto_g9__motorola_moto_g9_play,grupo_pelicula,G9 / G9 Play,motorola_moto_g9,motorola_moto_g9_play,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #100; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g101__motorola_moto_e6i__motorola_moto_e6s,grupo_pelicula,E6S / E6I,motorola_moto_e6i,motorola_moto_e6s,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #101; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g102__motorola_moto_e6_plus__motorola_moto_e6s,grupo_pelicula,E6S / E6 Plus,motorola_moto_e6_plus,motorola_moto_e6s,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #102; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g103__motorola_moto_g8_play__motorola_moto_g8_plus,grupo_pelicula,G8 Plus / G8 Play,motorola_moto_g8_play,motorola_moto_g8_plus,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #103; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g104__motorola_moto_e14__motorola_moto_g04,grupo_pelicula,G04 / G24 / E14,motorola_moto_e14,motorola_moto_g04,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #104; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g104__motorola_moto_e14__motorola_moto_g24,grupo_pelicula,G04 / G24 / E14,motorola_moto_e14,motorola_moto_g24,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #104; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g104__motorola_moto_g04__motorola_moto_g24,grupo_pelicula,G04 / G24 / E14,motorola_moto_g04,motorola_moto_g24,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #104; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g105__motorola_moto_g05__motorola_moto_g15,grupo_pelicula,G05 / G15 / G35,motorola_moto_g05,motorola_moto_g15,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #105; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g105__motorola_moto_g05__motorola_moto_g35,grupo_pelicula,G05 / G15 / G35,motorola_moto_g05,motorola_moto_g35,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #105; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g105__motorola_moto_g15__motorola_moto_g35,grupo_pelicula,G05 / G15 / G35,motorola_moto_g15,motorola_moto_g35,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #105; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g106__motorola_moto_g35__motorola_moto_g75,grupo_pelicula,G35 / G75,motorola_moto_g35,motorola_moto_g75,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #106; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g107__motorola_moto_g34__motorola_moto_g45,grupo_pelicula,G34 / G45,motorola_moto_g34,motorola_moto_g45,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #107; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g108__motorola_moto_g45__motorola_moto_g55,grupo_pelicula,G45 / G55,motorola_moto_g45,motorola_moto_g55,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #108; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g109__motorola_moto_g36__motorola_moto_g56,grupo_pelicula,G36 / G56,motorola_moto_g36,motorola_moto_g56,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #109; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g110__motorola_moto_g54__motorola_moto_g64,grupo_pelicula,G54 / G64,motorola_moto_g54,motorola_moto_g64,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #110; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g111__motorola_moto_g57__motorola_moto_g77,grupo_pelicula,G57 / G77 / G87,motorola_moto_g57,motorola_moto_g77,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #111; tipo Grupo compatível; prioridade Nova,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g111__motorola_moto_g57__motorola_moto_g87,grupo_pelicula,G57 / G77 / G87,motorola_moto_g57,motorola_moto_g87,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #111; tipo Grupo compatível; prioridade Nova,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g111__motorola_moto_g77__motorola_moto_g87,grupo_pelicula,G57 / G77 / G87,motorola_moto_g77,motorola_moto_g87,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #111; tipo Grupo compatível; prioridade Nova,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g157__redmi_9a__redmi_9c,grupo_pelicula,Redmi 9A / 9C,redmi_9a,redmi_9c,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #157; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g158__redmi_10a__redmi_9a,grupo_pelicula,9A / 9C / 10A,redmi_10a,redmi_9a,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #158; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g158__redmi_10a__redmi_9c,grupo_pelicula,9A / 9C / 10A,redmi_10a,redmi_9c,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #158; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g158__redmi_9a__redmi_9c,grupo_pelicula,9A / 9C / 10A,redmi_9a,redmi_9c,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #158; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g159__redmi_10c__redmi_12c,grupo_pelicula,Redmi 10C / Redmi 12C / Redmi A3,redmi_10c,redmi_12c,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #159; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g159__redmi_10c__redmi_a3,grupo_pelicula,Redmi 10C / Redmi 12C / Redmi A3,redmi_10c,redmi_a3,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #159; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g159__redmi_12c__redmi_a3,grupo_pelicula,Redmi 10C / Redmi 12C / Redmi A3,redmi_12c,redmi_a3,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #159; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g160__redmi_12__redmi_13,grupo_pelicula,Redmi 12 / Redmi 13,redmi_12,redmi_13,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #160; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g161__poco_c75__redmi_14c,grupo_pelicula,Redmi 14C / Redmi A5 / Poco C75,poco_c75,redmi_14c,pelicula_tela,precisa_testar,baixa,Catálogos de fornecedores enviados,HTML DATA #161; tipo Grupo compatível; prioridade Muito alta,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g161__poco_c75__redmi_a5,grupo_pelicula,Redmi 14C / Redmi A5 / Poco C75,poco_c75,redmi_a5,pelicula_tela,precisa_testar,baixa,Catálogos de fornecedores enviados,HTML DATA #161; tipo Grupo compatível; prioridade Muito alta,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g161__redmi_14c__redmi_a5,grupo_pelicula,Redmi 14C / Redmi A5 / Poco C75,redmi_14c,redmi_a5,pelicula_tela,precisa_testar,baixa,Catálogos de fornecedores enviados,HTML DATA #161; tipo Grupo compatível; prioridade Muito alta,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g162__poco_c65__redmi_15c,grupo_pelicula,Redmi 15C / Poco C65,poco_c65,redmi_15c,pelicula_tela,precisa_testar,baixa,Catálogos de fornecedores enviados,HTML DATA #162; tipo Grupo compatível; prioridade Muito alta,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g163__redmi_note_11_4g__redmi_note_12s,grupo_pelicula,Redmi Note 11 4G / Note 12S,redmi_note_11_4g,redmi_note_12s,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #163; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g164__poco_x3__poco_x3_pro,grupo_pelicula,Poco X3 / X3 Pro,poco_x3,poco_x3_pro,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #164; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g165__poco_x6__poco_x6_pro,grupo_pelicula,Poco X6 / X6 Pro,poco_x6,poco_x6_pro,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #165; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g166__poco_x3__poco_x3_pro,grupo_pelicula,X3 / X3 Pro,poco_x3,poco_x3_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #166; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g167__poco_x4__poco_x4_pro,grupo_pelicula,X4 / X4 Pro,poco_x4,poco_x4_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #167; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g168__poco_m4__poco_m4_pro,grupo_pelicula,M4 / M4 Pro,poco_m4,poco_m4_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #168; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g169__xiaomi_mi_13t__xiaomi_mi_13t_pro,grupo_pelicula,Mi 13T / 13T Pro,xiaomi_mi_13t,xiaomi_mi_13t_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #169; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g170__poco_x5__redmi_note_12_5g,grupo_pelicula,X5 / Note 12 5G,poco_x5,redmi_note_12_5g,pelicula_tela,precisa_testar,baixa,Fornecedor 1,HTML DATA #170; tipo Grupo compatível; prioridade Média,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g170__poco_x5__redmi_x5,grupo_pelicula,X5 / Note 12 5G,poco_x5,redmi_x5,pelicula_tela,precisa_testar,baixa,Fornecedor 1,HTML DATA #170; tipo Grupo compatível; prioridade Média,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g170__redmi_note_12_5g__redmi_x5,grupo_pelicula,X5 / Note 12 5G,redmi_note_12_5g,redmi_x5,pelicula_tela,precisa_testar,baixa,Fornecedor 1,HTML DATA #170; tipo Grupo compatível; prioridade Média,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g171__redmi_note_13__redmi_note_13_pro,grupo_pelicula,Note 13 / Note 13 Pro,redmi_note_13,redmi_note_13_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #171; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g172__poco_m5s__redmi_note_10_4g,grupo_pelicula,Note 10 4G / M5S,poco_m5s,redmi_note_10_4g,pelicula_tela,precisa_testar,baixa,Fornecedor 1/2,HTML DATA #172; tipo Grupo compatível; prioridade Média,true,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g173__poco_m3__poco_m3_pro,grupo_pelicula,M3 / M3 Pro,poco_m3,poco_m3_pro,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #173; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g174__redmi_11a__redmi_12c,grupo_pelicula,Redmi 11A / 12C,redmi_11a,redmi_12c,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #174; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g175__redmi_12_4g__redmi_12_5g,grupo_pelicula,Redmi 12 4G / 5G,redmi_12_4g,redmi_12_5g,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #175; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus__apple_iphone_7_plus_branco,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus,apple_iphone_7_plus_branco,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus__apple_iphone_7_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus,apple_iphone_7_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus__apple_iphone_8_plus,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus,apple_iphone_8_plus,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus__apple_iphone_8_plus_branco,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus,apple_iphone_8_plus_branco,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus__apple_iphone_8_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus,apple_iphone_8_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_branco__apple_iphone_7_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_branco,apple_iphone_7_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_branco__apple_iphone_8_plus,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_branco,apple_iphone_8_plus,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_branco__apple_iphone_8_plus_branco,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_branco,apple_iphone_8_plus_branco,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_branco__apple_iphone_8_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_branco,apple_iphone_8_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_preto__apple_iphone_8_plus,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_preto,apple_iphone_8_plus,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_preto__apple_iphone_8_plus_branco,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_preto,apple_iphone_8_plus_branco,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_7_plus_preto__apple_iphone_8_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_7_plus_preto,apple_iphone_8_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_8_plus__apple_iphone_8_plus_branco,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_8_plus,apple_iphone_8_plus_branco,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_8_plus__apple_iphone_8_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_8_plus,apple_iphone_8_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g221__apple_iphone_8_plus_branco__apple_iphone_8_plus_preto,grupo_pelicula,7 / 8 Plus P/B,apple_iphone_8_plus_branco,apple_iphone_8_plus_preto,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #221; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g222__apple_iphone_11_pro__apple_iphone_xs,grupo_pelicula,XS / 11 Pro,apple_iphone_11_pro,apple_iphone_xs,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #222; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g223__apple_iphone_11__apple_iphone_xr,grupo_pelicula,XR / iPhone 11,apple_iphone_11,apple_iphone_xr,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #223; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g224__apple_iphone_11_pro_max__apple_iphone_xs_max,grupo_pelicula,XS Max / 11 Pro Max,apple_iphone_11_pro_max,apple_iphone_xs_max,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #224; tipo Grupo compatível; prioridade Média,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g225__apple_iphone_12__apple_iphone_12_pro,grupo_pelicula,iPhone 12 / 12 Pro,apple_iphone_12,apple_iphone_12_pro,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #225; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_13__apple_iphone_13_pro,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_13,apple_iphone_13_pro,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_13__apple_iphone_14,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_13,apple_iphone_14,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_13__apple_iphone_16e,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_13,apple_iphone_16e,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_13_pro__apple_iphone_14,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_13_pro,apple_iphone_14,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_13_pro__apple_iphone_16e,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_13_pro,apple_iphone_16e,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g226__apple_iphone_14__apple_iphone_16e,grupo_pelicula,iPhone 13 / 13 Pro / 14 / 16e,apple_iphone_14,apple_iphone_16e,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #226; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g227__apple_iphone_13_pro_max__apple_iphone_14_plus,grupo_pelicula,iPhone 13 Pro Max / 14 Plus,apple_iphone_13_pro_max,apple_iphone_14_plus,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #227; tipo Grupo compatível; prioridade Alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g228__apple_iphone_15__apple_iphone_15_pro,grupo_pelicula,iPhone 15 / 15 Pro,apple_iphone_15,apple_iphone_15_pro,pelicula_tela,confirmado_fornecedor,alta,Catálogos de fornecedores enviados,HTML DATA #228; tipo Grupo compatível; prioridade Muito alta,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g229__apple_iphone_16_pro__apple_iphone_17,grupo_pelicula,iPhone 17 / 17 Pro / 16 Pro,apple_iphone_16_pro,apple_iphone_17,pelicula_tela,provavel_mercado,media,Catálogos de fornecedores enviados,HTML DATA #229; tipo Grupo compatível; prioridade Muito alta,true,Grupo do fornecedor; testar seco em iPhone novo Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g229__apple_iphone_16_pro__apple_iphone_17_pro,grupo_pelicula,iPhone 17 / 17 Pro / 16 Pro,apple_iphone_16_pro,apple_iphone_17_pro,pelicula_tela,provavel_mercado,media,Catálogos de fornecedores enviados,HTML DATA #229; tipo Grupo compatível; prioridade Muito alta,true,Grupo do fornecedor; testar seco em iPhone novo Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g229__apple_iphone_17__apple_iphone_17_pro,grupo_pelicula,iPhone 17 / 17 Pro / 16 Pro,apple_iphone_17,apple_iphone_17_pro,pelicula_tela,provavel_mercado,media,Catálogos de fornecedores enviados,HTML DATA #229; tipo Grupo compatível; prioridade Muito alta,true,Grupo do fornecedor; testar seco em iPhone novo Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g230__apple_iphone_16_pro_max__apple_iphone_17_pro_max,grupo_pelicula,iPhone 17 Pro Max / 16 Pro Max,apple_iphone_16_pro_max,apple_iphone_17_pro_max,pelicula_tela,provavel_mercado,media,Catálogos de fornecedores enviados,HTML DATA #230; tipo Grupo compatível; prioridade Muito alta,true,Grupo do fornecedor; testar seco Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g231__apple_iphone_7__apple_iphone_7_branco,grupo_pelicula,iPhone 7/8 Branco,apple_iphone_7,apple_iphone_7_branco,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #231; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
pelicula_g231__apple_iphone_7__apple_iphone_8,grupo_pelicula,iPhone 7/8 Branco,apple_iphone_7,apple_iphone_8,pelicula_tela,confirmado_fornecedor,alta,Fornecedor 1,HTML DATA #231; tipo Grupo compatível; prioridade Baixa,false,Compatibilidade de pelicula nao prova compatibilidade de capinha.
